LINEGEOMETRYC
IDOBJ_GID,IDOBJ_NAME,IDOBJ_ALIAS,IDOBJ_CUSTOMID,1152921504606912257,LINEGEOMETRYC_HEIGHT,LINEGEOMETRYC_NEUTRAL,LINEGEOMETRYC_PHASECOUNT,LINEGEOMETRYC_XA,LINEGEOMETRYC_YA,LINEGEOMETRYC_XB,LINEGEOMETRYC_YB,LINEGEOMETRYC_XC,LINEGEOMETRYC_YC,LINEGEOMETRYC_XN,LINEGEOMETRYC_YN
GID,Name,Alias,Custom ID,Visible en producción,Height,Neutral conductor,Phase count,Xa,Ya,Xb,Yb,Xc,Yc,Xn,Yn
"1320399442167246725","GIS_LGC_8m_False_0.061m_1.2m_0.136m_1.2m_0.209m_1.2m_0m_0m_3","","E9C534AD0FE1141E48B3E4A7A76FF4AD1180A1FF","true","8","false","3","0.061","1.2","0.136","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167246726","GIS_LGC_10m_False_0m_0m_-0.09m_0m_0m_0m_0m_0m_2","","8251E82FBC1DD18B8E8BBEFA4DAAB343CDACEDA1","true","10","false","2","-0.5","0","-0.09","0","0","0","-0.5","-0.5"
"1320399442167246731","GIS_LGC_10m_False_-0.085m_1.16m_0m_0m_0m_1.2m_0m_0m_2","","FD015AA6FBC11ED2994DD283CBE3768142F057BC","true","10","false","2","-0.085","1.16","0","0","0","1.2","-0.5","-0.5"
"1320399442167246733","GIS_LGC_10m_False_-0.145m_1.09m_0.145m_1.05m_0.435m_1.05m_0m_0m_3","","DA019CE7DCD1E797DCFAF8CB44415C79316714B1","true","10","false","3","-0.145","1.09","0.145","1.05","0.435","1.05","-0.5","-0.5"
"1320399442167246735","GIS_LGC_9m_False_-0.145m_1.09m_0.145m_1.05m_0.435m_1.05m_0m_0m_3","","DB2D3A2069E3B5EC1C6725E1A31978B2F6764BE6","true","9","false","3","-0.145","1.09","0.145","1.05","0.435","1.05","-0.5","-0.5"
"1320399442167246736","GIS_LGC_12m_False_0m_0.8m_-0.015m_0.8m_0m_0m_0m_0m_2","","F730EA34E9D5FAB83FF4B0EEC735072BA379B8FA","true","12","false","2","0","0.8","-0.015","0.8","0.5","0","-0.5","-0.5"
"1320399442167246737","GIS_LGC_9m_False_-0.145m_1.13m_0m_0m_0.145m_1.13m_0m_0m_2","","E50CEBBA0D63512F0271E4FDDDC1C86AB82B16C2","true","9","false","2","-0.145","1.13","0","0","0.145","1.13","-0.5","-0.5"
"1320399442167246742","GIS_LGC_9m_False_0m_1.2m_-0.285m_1.2m_0m_0m_0m_0m_2","","26F33C70229208BCED6EEF289EA6E4C7401425BF","true","9","false","2","0","1.2","-0.285","1.2","0.5","0","-0.5","-0.5"
"1320399442167246745","GIS_LGC_10m_False_0m_1.2m_-0.285m_1.2m_0m_0m_0m_0m_2","","F7F30DBF79EA9F05B3AFEA0B40E8B8BC51A4CECF","true","10","false","2","0","1.2","-0.285","1.2","0.5","0","-0.5","-0.5"
"1320399442167246631","GIS_LGC_10.1m_False_0.062m_1.2m_0m_0m_0.138m_1.2m_0m_0m_2","","D28B456F82219B51AA93A13461E6E96F5F0B67E7","true","10.1","false","2","0.062","1.2","0","0","0.138","1.2","-0.5","-0.5"
"1320399442167246630","GIS_LGC_10m_False_0m_0.8m_0m_0m_-0.015m_0.8m_0m_0m_2","","8A0D8149864ADD603BC5D733CC4770F73F8115B3","true","10","false","2","0","0.8","0","0","-0.015","0.8","-0.5","-0.5"
"1320399442167246628","GIS_LGC_14m_False_-0.09m_1.13m_0m_0m_0.095m_1.13m_0m_0m_2","","567BEA3021E5F2B058A95528FFF289983F8A8DA2","true","14","false","2","-0.09","1.13","0","0","0.095","1.13","-0.5","-0.5"
"1320399442167246625","GIS_LGC_16m_False_-0.01m_1.15m_0m_0m_0.095m_1.15m_0m_0m_2","","D1BDE8446C5AA1E221C65DDAB1435375369D53AB","true","16","false","2","-0.01","1.15","0","0","0.095","1.15","-0.5","-0.5"
"1320399442167246624","GIS_LGC_16m_False_-0.06m_1.15m_0m_0m_0.21m_1.15m_0m_0m_2","","57C37C64A0D0355335BA3737A5015740BBB89A44","true","16","false","2","-0.06","1.15","0","0","0.21","1.15","-0.5","-0.5"
"1320399442167246616","GIS_LGC_10m_False_0m_0m_0m_1.17m_0m_1.11m_0m_0m_2","","59B5DFC299C2F64BCD49BD082CA25B4F155EF751","true","10","false","2","-0.5","0","0","1.17","0","1.11","-0.5","-0.5"
"1320399442167246612","GIS_LGC_11m_False_-0.09m_1.17m_0.09m_1.17m_0m_0m_0m_0m_2","","C6AC332E7ECD9AD033A6A5DFA1911912344483CA","true","11","false","2","-0.09","1.17","0.09","1.17","0.5","0","-0.5","-0.5"
"1320399442167246609","GIS_LGC_6.2m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","039B1DABF953F7D8101B86C7D98475B943D7EB62","true","6.2","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167246608","GIS_LGC_11m_False_0.015m_0m_0.03m_0m_0.045m_0m_0m_0m_3","","F7202B262E387777D064EBEFF7CDC6A38D22C688","true","11","false","3","0.015","0","0.03","0","0.045","0","-0.5","-0.5"
"1320399442167246606","GIS_LGC_9.8m_False_0m_0m_-0.09m_1.2m_0.09m_1.2m_0m_0m_2","","0CACFA664F01724D95384799B3F58708998834C9","true","9.8","false","2","-0.5","0","-0.09","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167246605","GIS_LGC_9.5m_False_0m_0.8m_0.005m_0.8m_-0.005m_0.8m_0m_0m_3","","0BBB12B3B2B5C8925A605FBF2DEB8AE52FDE2D67","true","9.5","false","3","0","0.8","0.005","0.8","-0.005","0.8","-0.5","-0.5"
"1320399442167246598","GIS_LGC_8.3m_False_0.145m_1.13m_-0.145m_1.03m_0.435m_1.03m_0m_0m_3","","DE2B8107DCE5A8F19DF1B32C9A412B681B166516","true","8.3","false","3","0.145","1.13","-0.145","1.03","0.435","1.03","-0.5","-0.5"
"1320399442167246593","GIS_LGC_12m_False_0m_0m_-0.095m_1.15m_0.095m_1.15m_0m_0m_2","","1FED0EFE8334700380AF8D4C29D7F1B7F51C412F","true","12","false","2","-0.5","0","-0.095","1.15","0.095","1.15","-0.5","-0.5"
"1320399442167246590","GIS_LGC_11.4m_False_-0.065m_1.2m_0m_0m_0.03m_1.2m_0m_0m_2","","834ADA72CB2D5221832CA76E86D3A60BF43D51BA","true","11.4","false","2","-0.065","1.2","0","0","0.03","1.2","-0.5","-0.5"
"1320399442167246584","GIS_LGC_9m_False_0.061m_1.2m_0.136m_1.2m_0.209m_1.2m_0m_0m_3","","68096F77A7F8DE30C434ECFA0E97ADE89E95748D","true","9","false","3","0.061","1.2","0.136","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167246583","GIS_LGC_4m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","D50006ECCDA15DC97CA3110F7EF87D61D176EF34","true","4","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167246581","GIS_LGC_14m_False_-0.06m_0.8m_0.015m_0.8m_0m_0m_0m_0m_2","","4470FA6BB8B35B0B26C470E3F591AA7A4FABEA44","true","14","false","2","-0.06","0.8","0.015","0.8","0.5","0","-0.5","-0.5"
"1320399442167246579","GIS_LGC_8.4m_False_-0.09m_1.2m_0.09m_1.2m_0m_0m_0m_0m_3","","861C4E45FE4C3713E94BF93270142C58F286CF43","true","8.4","false","3","-0.09","1.2","0.09","1.2","0","0","-0.5","-0.5"
"1320399442167246574","GIS_LGC_8m_False_0m_1.2m_-0.275m_1.2m_0.275m_1.2m_0m_0m_3","","8C9988D70958911CA9DE1F1D8EE7EF5B0F436F44","true","8","false","3","0","1.2","-0.275","1.2","0.275","1.2","-0.5","-0.5"
"1320399442167246565","GIS_LGC_9m_False_0m_0m_0.145m_1.13m_-0.14m_1.03m_0m_0m_2","","ECBD400E202B281A78F7B0A1772705463C875A05","true","9","false","2","-0.5","0","0.145","1.13","-0.14","1.03","-0.5","-0.5"
"1320399442167246544","GIS_LGC_11m_False_-0.09m_1.2m_-0.015m_1.2m_0m_0m_0m_0m_2","","456A6D97E4184A5B85868B9E214AB5D8A8683644","true","11","false","2","-0.09","1.2","-0.015","1.2","0.5","0","-0.5","-0.5"
"1320399442167246539","GIS_LGC_11m_False_0.03m_1.17m_0.05m_1.17m_0.04m_1.16m_0m_0m_3","","7CE55CEB1E82C18D1F78A689D8AD22D412773097","true","11","false","3","0.03","1.17","0.05","1.17","0.04","1.16","-0.5","-0.5"
"1320399442167246535","GIS_LGC_11m_False_0.095m_1.15m_-0.095m_1.03m_0.285m_1.03m_0m_0m_3","","B6F45D31DCA5185F2456E87B25FA2206FA362126","true","11","false","3","0.095","1.15","-0.095","1.03","0.285","1.03","-0.5","-0.5"
"1320399442167246534","GIS_LGC_11m_False_0m_1.17m_0.08m_1.17m_0.16m_1.17m_0m_0m_3","","7DD13FE9808F3944D82E9812C5DBAF29072ED747","true","11","false","3","0","1.17","0.08","1.17","0.16","1.17","-0.5","-0.5"
"1320399442167246532","GIS_LGC_16m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","C162F234A1111FE4D6A00D786254D3F900AD8FCF","true","16","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320399442167246531","GIS_LGC_11m_False_-0.08m_1.07m_-0.08m_0.97m_0.08m_1.01m_0m_0m_3","","E1E32BCEDC4DBC086F35B9115F824FD8C8A1D3C5","true","11","false","3","-0.08","1.07","-0.08","0.97","0.08","1.01","-0.5","-0.5"
"1320399442167246530","GIS_LGC_9.8m_False_0m_1.2m_-0.275m_1.2m_0.275m_1.2m_0m_0m_3","","4EE21DAF2C80E82D535F13F0243D76C854FB283F","true","9.8","false","3","0","1.2","-0.275","1.2","0.275","1.2","-0.5","-0.5"
"1320399442167246528","GIS_LGC_10m_False_-0.09m_1.2m_0m_0m_0m_0m_0m_0m_1","","DCC7AD6628F414EE24C3B25F5C4995B2CF9E9F5F","true","10","false","1","-0.09","1.2","0","0","0.5","0","-0.5","-0.5"
"1320399442167246527","GIS_LGC_13.1m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","94FA1260520B1BF32913D751C26DF03227362896","true","13.1","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167246525","GIS_LGC_11m_False_-0.01m_1.15m_0m_0m_0.095m_1.15m_0m_0m_2","","52274B078B9437A539ABAAF38063190D202C30A0","true","11","false","2","-0.01","1.15","0","0","0.095","1.15","-0.5","-0.5"
"1320399442167246524","GIS_LGC_6.5m_False_-0.09m_0m_0m_0m_0m_0m_0m_0m_2","","3806E9BA36545AF4DB08537E07E76553A6E7E440","true","6.5","false","2","-0.09","0","0","0","0","0","-0.5","-0.5"
"1320399442167246522","GIS_LGC_10m_False_-0.09m_1.2m_-0.015m_1.2m_0m_0m_0m_0m_2","","8E74B76DE5F5DF7E74A8F255F3A82175FBB2296A","true","10","false","2","-0.09","1.2","-0.015","1.2","0.5","0","-0.5","-0.5"
"1320399442167246519","GIS_LGC_7m_False_-0.01m_1.15m_0m_0m_0.095m_1.15m_0m_0m_2","","A4033A2C022089897FAE39A3F6B208F57BC9237A","true","7","false","2","-0.01","1.15","0","0","0.095","1.15","-0.5","-0.5"
"1320399442167246514","GIS_LGC_8m_False_-0.285m_1.2m_0m_0m_0.015m_1.2m_0m_0m_2","","8926248777EE02FEA64D9B148CEDA4B884A53D4E","true","8","false","2","-0.285","1.2","0","0","0.015","1.2","-0.5","-0.5"
"1320399442167246513","GIS_LGC_12m_False_0.05m_1.2m_0m_1.2m_0.08m_1.2m_0m_0m_3","","4845C24217709A177C3A4ECDB9FCF444137B5210","true","12","false","3","0.05","1.2","0","1.2","0.08","1.2","-0.5","-0.5"
"1320399442167246510","GIS_LGC_10m_False_0m_0m_-0.01m_1.15m_0.095m_1.15m_0m_0m_2","","BFE9B4D781CF1236A414329302D316E11A8C70AC","true","10","false","2","-0.5","0","-0.01","1.15","0.095","1.15","-0.5","-0.5"
"1320399442167246509","GIS_LGC_12m_False_-0.095m_1.13m_0m_0m_0m_0m_0m_0m_1","","3F33AAE507E7CC591014EC131CF51BB72B0CE380","true","12","false","1","-0.095","1.13","0","0","0.5","0","-0.5","-0.5"
"1320399442167246506","GIS_LGC_11m_False_-0.14m_1.2m_0m_0m_0.145m_1.2m_0m_0m_2","","FD38D091032853104AAA3618EC90B73C0F601535","true","11","false","2","-0.14","1.2","0","0","0.145","1.2","-0.5","-0.5"
"1320399442167246504","GIS_LGC_12m_False_0.095m_1.15m_0m_0m_-0.095m_1.05m_0m_0m_2","","304766A7DBDC6507E7762BED499732829B9F59E9","true","12","false","2","0.095","1.15","0","0","-0.095","1.05","-0.5","-0.5"
"1320399442167246501","GIS_LGC_11m_False_0m_0.8m_-0.015m_0.8m_0m_0m_0m_0m_2","","6858D2879FA38217A21AB68242B9C6A82C99E448","true","11","false","2","0","0.8","-0.015","0.8","0.5","0","-0.5","-0.5"
"1320399442167246498","GIS_LGC_11.9m_False_0.095m_1.15m_-0.095m_1.03m_0.285m_1.03m_0m_0m_3","","FB8E6552BCF4A80B8A4975905AC84BE5621F02D9","true","11.9","false","3","0.095","1.15","-0.095","1.03","0.285","1.03","-0.5","-0.5"
"1320399442167246496","GIS_LGC_9m_False_0.2m_1.17m_-0.2m_1.17m_0.06m_0.08m_0m_0m_3","","0FF019B5E258AE94E505F837F4DA7C2FC186B990","true","9","false","3","0.2","1.17","-0.2","1.17","0.06","0.08","-0.5","-0.5"
"1320399442167246494","GIS_LGC_8.4m_False_0.062m_1.2m_0m_0m_0.138m_1.2m_0m_0m_2","","2E6ADA85CAAEBE8E879EE186C5FD6C7F9A94C3ED","true","8.4","false","2","0.062","1.2","0","0","0.138","1.2","-0.5","-0.5"
"1320399442167246493","GIS_LGC_9.5m_False_-0.01m_1.15m_0.095m_1.15m_0.38m_1.15m_0m_0m_3","","8B48D2A169E0CA90FBAAD3BEC8FEE09023FBE7E8","true","9.5","false","3","-0.01","1.15","0.095","1.15","0.38","1.15","-0.5","-0.5"
"1320399442167246488","GIS_LGC_8.3m_False_0m_0m_0m_1.17m_0m_1.11m_0m_0m_2","","3483BCD5253BBD632EE13C902653507E9FC3DD8A","true","8.3","false","2","-0.5","0","0","1.17","0","1.11","-0.5","-0.5"
"1320399442167246480","GIS_LGC_14m_False_-0.01m_1.15m_0.095m_1.15m_0m_0m_0m_0m_2","","9AB3BD0D0555891A8666D6CAAA172AC349660C1B","true","14","false","2","-0.01","1.15","0.095","1.15","0.5","0","-0.5","-0.5"
"1320399442167246477","GIS_LGC_14m_False_-0.09m_1.2m_0m_1.2m_0m_0m_0m_0m_2","","5DAAD1B994D78CD21C1B8EA4A7DA77F3A907B172","true","14","false","2","-0.09","1.2","0","1.2","0.5","0","-0.5","-0.5"
"1320399442167246473","GIS_LGC_8m_False_0m_0m_-0.09m_1.2m_0m_1.2m_0m_0m_2","","2D009E4EFB8AAD57D43F5E5DDC9CD3E6F27250E4","true","8","false","2","-0.5","0","-0.09","1.2","0","1.2","-0.5","-0.5"
"1320399442167246469","GIS_LGC_7.8m_False_0m_0.8m_0.005m_0.8m_-0.005m_0.8m_0m_0m_3","","7DEC7440AD01D234B2B07905E7A1B343D58BFE67","true","7.8","false","3","0","0.8","0.005","0.8","-0.005","0.8","-0.5","-0.5"
"1320399442167246466","GIS_LGC_8.3m_False_-0.09m_1.2m_-0.015m_1.2m_0.085m_1.2m_0m_0m_3","","8A8D5A876FB3C642E4D50F7BEAC16E57A8E223DE","true","8.3","false","3","-0.09","1.2","-0.015","1.2","0.085","1.2","-0.5","-0.5"
"1320399442167246464","GIS_LGC_9m_False_-0.09m_1.17m_0.09m_1.17m_0m_0m_0m_0m_3","","CB65B88369E533CBCD05EA15D2CEBEAEC706B353","true","9","false","3","-0.09","1.17","0.09","1.17","0","0","-0.5","-0.5"
"1320399442167246463","GIS_LGC_11.5m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","4C6A15A01CA6074A91D92C7FABEAE2E5C1C68840","true","11.5","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167246462","GIS_LGC_13m_False_-0.09m_1.2m_0m_0m_0.09m_1.2m_0m_0m_2","","D007DAEC34DCF572FDD40F927946963C41FDF2F1","true","13","false","2","-0.09","1.2","0","0","0.09","1.2","-0.5","-0.5"
"1320399442167246460","GIS_LGC_8m_False_0.061m_1.2m_0m_0m_0.133m_1.2m_0m_0m_2","","B7B4338EC2CEDC59310FCF97ABDE58DB2C4D7527","true","8","false","2","0.061","1.2","0","0","0.133","1.2","-0.5","-0.5"
"1320399442167246459","GIS_LGC_8.3m_False_-0.065m_1.2m_0m_0m_0.025m_1.2m_0m_0m_2","","2370A5CF715BB406E2CFF84D8A21B932DCEB78EA","true","8.3","false","2","-0.065","1.2","0","0","0.025","1.2","-0.5","-0.5"
"1320399442167246458","GIS_LGC_8m_False_-0.065m_1.2m_0.025m_1.2m_0.11m_1.2m_0m_0m_3","","E8E31354B9956883424FC30EAB6B814641A6419A","true","8","false","3","-0.065","1.2","0.025","1.2","0.11","1.2","-0.5","-0.5"
"1320399442167246455","GIS_LGC_11m_False_-0.275m_0.8m_0m_0m_0.015m_0.8m_0m_0m_2","","2DBA8C48AFD304EF8BE6ECB67CF1B3C3587E7712","true","11","false","2","-0.275","0.8","0","0","0.015","0.8","-0.5","-0.5"
"1320399442167246454","GIS_LGC_11.5m_False_0.145m_1.13m_-0.14m_1.03m_0.43m_1.03m_0m_0m_3","","54EAB8473889FDBFE3B49392DC6D5F8CE99DA213","true","11.5","false","3","0.145","1.13","-0.14","1.03","0.43","1.03","-0.5","-0.5"
"1320399442167246452","GIS_LGC_9.8m_False_0m_0m_0m_0m_0m_0.06m_0m_0m_2","","51917407417E72FD9E3EE207729ADC29BB57EA4D","true","9.8","false","2","0","0","0","0","0","0.06","-0.5","-0.5"
"1320399442167246451","GIS_LGC_12.5m_False_0m_1.17m_0m_1.12m_0m_1.066m_0m_0m_3","","4A933F93F82D9AE3B6750064AABA6AF77257395D","true","12.5","false","3","0","1.17","0","1.12","0","1.066","-0.5","-0.5"
"1320399442167246448","GIS_LGC_9m_False_0m_0.8m_0m_0m_-0.015m_0.8m_0m_0m_2","","58BE96F57B1680AA97F492F42F78960D6D9ABA92","true","9","false","2","0","0.8","0","0","-0.015","0.8","-0.5","-0.5"
"1320399442167246445","GIS_LGC_10.1m_False_0m_0.8m_-0.015m_0.8m_0.015m_0.8m_0m_0m_3","","FB22274FC5F8AE855A3E5C1E70CACB0512F1443A","true","10.1","false","3","0","0.8","-0.015","0.8","0.015","0.8","-0.5","-0.5"
"1320399442167246441","GIS_LGC_9.4m_False_-0.065m_1.2m_0.03m_1.2m_0.115m_1.2m_0m_0m_3","","137BD78D670771519EDBF920E93B80F7944625B9","true","9.4","false","3","-0.065","1.2","0.03","1.2","0.115","1.2","-0.5","-0.5"
"1320399442167246439","GIS_LGC_12m_False_0.054m_1.2m_0m_0m_0.13m_1.2m_0m_0m_2","","2ACB70EE067CCB5DA7B6F9DD7260037140F1B96A","true","12","false","2","0.054","1.2","0","0","0.13","1.2","-0.5","-0.5"
"1320399442167246438","GIS_LGC_10.1m_False_-0.065m_1.2m_0m_0m_0.03m_1.2m_0m_0m_2","","29FEB9AD87856D214F12CA7FBF9B6175B1F399ED","true","10.1","false","2","-0.065","1.2","0","0","0.03","1.2","-0.5","-0.5"
"1320399442167246433","GIS_LGC_12m_False_-0.275m_0.8m_0m_0m_0.015m_0.8m_0m_0m_2","","FF48CE45ACFEA4A165EAB3FBA33A4FA0E53B6517","true","12","false","2","-0.275","0.8","0","0","0.015","0.8","-0.5","-0.5"
"1320399442167246431","GIS_LGC_11.4m_False_0m_0.8m_0.005m_0.8m_-0.005m_0.8m_0m_0m_3","","392635C25DF12CBB87FFCCC49FEC126721D43066","true","11.4","false","3","0","0.8","0.005","0.8","-0.005","0.8","-0.5","-0.5"
"1320399442167246428","GIS_LGC_8m_False_-0.065m_1.2m_0m_0m_0.03m_1.2m_0m_0m_2","","773FEE8417042CAB666192BDABAAE6A0FBA04762","true","8","false","2","-0.065","1.2","0","0","0.03","1.2","-0.5","-0.5"
"1320399442167246426","GIS_LGC_8m_False_0m_0m_0m_0.06m_0m_0m_0m_0m_3","","528CFF8BF3D7936F6336AE8702BCC4FE8C42E4E3","true","8","false","3","0","0","0","0.06","0","0","-0.5","-0.5"
"1320399442167246425","GIS_LGC_11.4m_False_0m_0m_0m_0.06m_0m_0m_0m_0m_3","","5013749E4307D174C7B6E51CEB22605B8E3C7290","true","11.4","false","3","0","0","0","0.06","0","0","-0.5","-0.5"
"1320399442167246424","GIS_LGC_13.7m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","53CC8C6AA013C144AC8D1F274D2367B2335B4C05","true","13.7","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167246423","GIS_LGC_7m_False_0m_0.8m_-0.015m_0.8m_0.015m_0.8m_0m_0m_3","","631CCFA131F5457244F38F0F513BDC1290515901","true","7","false","3","0","0.8","-0.015","0.8","0.015","0.8","-0.5","-0.5"
"1320399442167246422","GIS_LGC_11.9m_False_0m_0m_0m_0.06m_0m_0m_0m_0m_3","","D114192F5CCB4DA8CAD2BBE4C220F80EE9CA661E","true","11.9","false","3","0","0","0","0.06","0","0","-0.5","-0.5"
"1320399442167246419","GIS_LGC_10m_False_0.061m_1.2m_0m_0m_0.133m_1.2m_0m_0m_2","","AEE32532A555FD70FD2B85F65FE21EC153A9EA4F","true","10","false","2","0.061","1.2","0","0","0.133","1.2","-0.5","-0.5"
"1320399442167246417","GIS_LGC_11.9m_False_-0.09m_1.2m_0.09m_1.2m_0m_0m_0m_0m_2","","771E9D92F2BC32326B53D60F3C91CEE619B1DA87","true","11.9","false","2","-0.09","1.2","0.09","1.2","0.5","0","-0.5","-0.5"
"1320399442167246414","GIS_LGC_13.1m_False_-0.085m_1.2m_0m_1.2m_0.085m_1.2m_0m_0m_3","","8D83A4A0041875F77C991CE4944D2661D380E315","true","13.1","false","3","-0.085","1.2","0","1.2","0.085","1.2","-0.5","-0.5"
"1320399442167246413","GIS_LGC_11.4m_False_-0.09m_1.13m_0m_1.13m_0.09m_1.13m_0m_0m_3","","2A19E2F8DCF53E7F05D7F4C463FD9ADF195B7E11","true","11.4","false","3","-0.09","1.13","0","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167246408","GIS_LGC_11m_False_0m_0m_-0.09m_0m_0m_0m_0m_0m_2","","C851D27C10239F38E2787E00D373BAFCED152365","true","11","false","2","-0.5","0","-0.09","0","0","0","-0.5","-0.5"
"1320399442167246405","GIS_LGC_8.5m_False_0.2m_1.17m_-0.2m_1.17m_0.06m_0.08m_0m_0m_3","","225C768E001E4481678D7A35767A66857DC2A144","true","8.5","false","3","0.2","1.17","-0.2","1.17","0.06","0.08","-0.5","-0.5"
"1320399442167246404","GIS_LGC_6.2m_False_-0.09m_1.13m_0.095m_1.13m_0.28m_1.13m_0m_0m_3","","9EA2FD9BF31B21DE5D22FBFE3A10B413E152E47A","true","6.2","false","3","-0.09","1.13","0.095","1.13","0.28","1.13","-0.5","-0.5"
"1320399442167246402","GIS_LGC_6.5m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","EB6AFC2E730D7751D0B382AB89639445F9312DE7","true","6.5","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320399442167246401","GIS_LGC_6.2m_False_-0.01m_1.15m_0.095m_1.15m_0.38m_1.15m_0m_0m_3","","BD57A90E799D45108E8973521F19A354AD2A5E0A","true","6.2","false","3","-0.01","1.15","0.095","1.15","0.38","1.15","-0.5","-0.5"
"1320399442167246397","GIS_LGC_10m_False_0m_0m_0m_0.06m_0m_0m_0m_0m_2","","FB05F20C7BA579EBD8E219C0E3267DBEE84F6F27","true","10","false","2","0","0","0","0.06","0.5","0","-0.5","-0.5"
"1320399442167246395","GIS_LGC_10.1m_False_0m_0m_0m_0m_0m_0.06m_0m_0m_2","","E4504CDD1B4DA1B01C91A6509F4346F0D7D824FA","true","10.1","false","2","-0.5","0","0","0","0","0.06","-0.5","-0.5"
"1320399442167246391","GIS_LGC_6.5m_False_0m_1.17m_0m_1.11m_0m_0m_0m_0m_2","","60A880647A46E575B4AFED61621261983B1616D7","true","6.5","false","2","0","1.17","0","1.11","0.5","0","-0.5","-0.5"
"1320399442167246387","GIS_LGC_6.2m_False_-0.065m_1.2m_0.03m_1.2m_0.115m_1.2m_0m_0m_3","","BFB932361B90AFCDA2E79931362E023B0023C5DA","true","6.2","false","3","-0.065","1.2","0.03","1.2","0.115","1.2","-0.5","-0.5"
"1320399442167246386","GIS_LGC_9m_False_-0.09m_0m_0m_0m_0m_0m_0m_0m_2","","715AF29B347F75751483E598B646C9A23C419E9F","true","9","false","2","-0.09","0","0","0","0","0","-0.5","-0.5"
"1320399442167246385","GIS_LGC_7.8m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","762CA97871C87AF82D702A9C3C1E4C05FF0F1D42","true","7.8","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167246378","GIS_LGC_10m_False_0m_1.17m_0m_1.12m_0m_1.066m_0m_0m_3","","24AAC4D1699BADF0C02434ADCDB935D69FF4AE7E","true","10","false","3","0","1.17","0","1.12","0","1.066","-0.5","-0.5"
"1320399442167246375","GIS_LGC_7.6m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","2F13F029A2DCEF6609D0CB24B8E214A0DED58E1C","true","7.6","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167246373","GIS_LGC_7.8m_False_0.061m_1.2m_0.133m_1.2m_0.209m_1.2m_0m_0m_3","","8CD987E58869CE9A0CE9605AE38BA20E8194E746","true","7.8","false","3","0.061","1.2","0.133","1.2","0.209","1.2","-0.5","-0.5"
"1320117967190491857","GIS_LGC_8m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","B4FE05DBF381F49FA845F51BDB6FDE04075EDA3F","true","8","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320117967190491856","GIS_LGC_6.2m_False_-0.09m_0m_0m_0m_0.09m_0m_0m_0m_3","","6EF65B7D1105E756E37278399C4A20D17B949328","true","6.2","false","3","-0.09","0","0","0","0.09","0","-0.5","-0.5"
"1320117967190491855","GIS_LGC_9.8m_False_-0.08m_1.07m_-0.08m_0.97m_0.08m_1.01m_0m_0m_3","","B9154608C30E9FC819B6FC9E023C0326279A14A0","true","9.8","false","3","-0.08","1.07","-0.08","0.97","0.08","1.01","-0.5","-0.5"
"1320399442167246370","GIS_LGC_12m_False_0m_0m_0m_0m_0m_0.06m_0m_0m_2","","E84075E0BB608BA3077A7865BEBAFDF4D736D649","true","12","false","2","0","0","0","0","0","0.06","-0.5","-0.5"
"1320399442167246369","GIS_LGC_8.2m_False_0.015m_0m_0.03m_0m_0.045m_0m_0m_0m_3","","01EFDE4253FCAE6D4FF9B061761D723311375F13","true","8.2","false","3","0.015","0","0.03","0","0.045","0","-0.5","-0.5"
"1320399442167246366","GIS_LGC_8.3m_False_0m_0m_0.015m_0m_0.03m_0m_0m_0m_2","","3A500A44462C2E8E032D0B462952BC580814D21E","true","8.3","false","2","-0.5","0","0.015","0","0.03","0","-0.5","-0.5"
