,job_id,job_name,step_name,version
1336,18402,20220812971,Promover en ADMS,PLOAIZA.GIS20220812971_WO400414399_PO
1337,20209,20220813690, Enviar a ADMS,SPACOSTA.GIS20220813690_NWO
1338,20210,20220813712,Revisar Prediseño,.
1339,18291,20220812831,Revisar Prediseño,.
1340,18403,20220813046,Definir,.
1341,17634,20220812351,Definir,.
1342,17635,20220812376,Promover en ADMS,CAPEREZS.GIS20220812376_WO400398969_PO
1343,17681,20220812422,Revisar Prediseño,.
1344,18913,20220813321,Revisar Prediseño,.
1345,18914,20220813331,Revisión TQ,AMVELEZ.GIS20220813331_NWO
1346,16838,20220811930,Promover en ADMS,OCARDENAS.GIS20220811930_WODI_PS_027_06_PO
1347,16839,20220811949, Diseño en StandBy,JMPARRA.GIS20220811949_NWO
1348,18404,20220813178,Revisar Prediseño,.
1349,18354,20220813208,Definir,.
1350,18355,20220813232,Revisar Prediseño,.
1351,19921,20220813593,Revisión TQ,PLOAIZA.GIS20220813593_WO400336796_PO
1352,19953,20220813615,Finalizado,EMARIN.GIS20220813615_NWO
1353,16840,20220811981,Revisar Prediseño,.
1354,16841,20220812120,Revisar Prediseño,.
1355,18356,20220813259,Finalizado,AMVELEZ.GIS20220813259_NWO
1356,17649,20220812384,Revisión TQ,LIPUENTES.GIS20220812384_NWO
1357,17650,20220812392,Promover en ADMS,CMVALLEJO.GIS20220812392_WO400398961_PO
1358,20180,20220813755,Definir,.
1359,5214,20220804225,Editar Prediseño,.
1360,20181,20220813763,Promover en ADMS,JMPARRA.GIS20220813763_WO400415720_PO
1361,20182,20220813771,Revisar Prediseño,.
1362,16842,20220812201,Promover en ADMS,DAARBELAEZ.GIS20220812201_WODI_PS_027_10_PO
1363,18292,20220812848,Solicitar Aprobación TQ,.
1364,18357,20220813267, Publicar TQ en Productivo,MICARVAJAL.GIS20220813267_NWO
1365,18358,20220813275,Finalizado,AORTIZJ.GIS20220813275_NWO
1366,18359,20220813283,Revisar Prediseño,.
1367,17651,20220812406,Definir,.
1368,17683,20220812449,Promover en ADMS,AORTIZJ.GIS20220812449_WO400370023_PO
1369,18915,20220813348,Revisar Prediseño,.
1370,18916,20220813372,Revisar Prediseño,.
1371,18325,20220812929,Finalizado,OIZQUIERDO.GIS20220812929_NWO
1372,18353,20220812937,Prediseño en StandBy,.
1373,18417,20220812988, Enviar a ADMS,MICARVAJAL.GIS20220812988_NWO
1374,18625,20220813119,Revisar Prediseño,.
1375,17684,20220812457, Enviar a ADMS,AORTIZJ.GIS20220812457_WO400324070_PO
1376,17652,20220812473,Prediseño en StandBy,CAPEREZS.GIS20220812473_WO400487731_PO
1377,17682,20220812430, Enviar a ADMS,AORTIZJ.GIS20220812430_WODI_TE_001_03_PO
1378,19969,20220813623,Promover en ADMS,EMARIN.GIS20220813623_NWO
1379,19985,20220813631,Finalizado,BCLEGUIZAMO.GIS20220813631_NWO
1380,18321,20220812856,Promover en ADMS,CMVALLEJO.GIS20220812856_WO400466837_PO
1381,18322,20220812899,Revisar Prediseño,.
1382,24049,20220816193,Definir,.
1383,22424,20220815243,Revisión TQ,DSEGURA.GIS20220815243_NWO
1384,24051,20220816258,Revisión TQ,PSILVA.GIS20220816258_NWO
1385,24052,20220816266,Definir,.
1386,24053,20220816274,Revisar Prediseño,.
1387,20823,20220814298,Revisar Prediseño,.
1388,20824,20220814301,Promover en ADMS,JMPARRA.GIS20220814301_WO400490600_PO
1389,21810,20220814662,Promover en ADMS,ALSOLANO.GIS20220814662_WO400494298_PO
1390,20822,20220814263,Revisar Prediseño,.
1391,22425,20220815308,Promover en ADMS,DFLOPEZ.GIS20220815308_WO400485422_PO
1392,22426,20220815324, Diseño en StandBy,OIZQUIERDO.GIS20220815324_NWO
1393,22737,20220815332,Prediseño en StandBy,.
1394,24054,20220816304,Definir,.
1395,20825,20220814311,Revisar Prediseño,.
1396,20829,20220814514,Revisar Prediseño,.
1397,21811,20220814670,Finalizado,MICARVAJAL.GIS20220814670_NWO
1398,21812,20220814689,Prediseño en StandBy,.
1399,22769,20220815359, Diseño en StandBy,EDELGADO.GIS20220815359_NWO
1400,22770,20220815375,Revisar Prediseño,.
1401,24055,20220816312,Definir,.
1402,24056,20220816320,Definir,.
1403,20830,20220814522,Prediseño en StandBy,EDELGADO.GIS20220814522_NWO
1404,21813,20220814727,Revisar Prediseño,.
1405,21814,20220814735,Revisar Prediseño,.
1406,22771,20220815383,Revisar Prediseño,.
1407,22772,20220815391,Revisar Prediseño,.
1408,24057,20220816339,Finalizado,DAARBELAEZ.GIS20220816339_NWO
1409,24058,20220816347,Revisión TQ,PSILVA.GIS20220816347_WODI_PP_014_03_PO
1410,20831,20220814549,Revisión TQ,ALSOLANO.GIS20220814549_NWO
1411,20832,20220814557,Revisar Prediseño,.
1412,21815,20220814743,Revisar Prediseño,.
1413,22774,20220815431,Revisar Prediseño,.
1414,24060,20220816371,Revisión TQ,OIZQUIERDO.GIS20220816371_NWO
1415,21777,20220814581,Revisar Prediseño,.
1416,21809,20220814611,Editar Prediseño,.
1417,22753,20220815340,Finalizado,PMACANA.GIS20220815340_NWO
1418,21816,20220814808,Definir,.
1419,21817,20220814816,Definir,.
1420,22775,20220815464,Revisión TQ,LIPUENTES.GIS20220815464_NWO
1421,21795,20220815154, Diseño en StandBy,DSEGURA.GIS20220815154_NWO
1422,22434,20220815006,Revisar Prediseño,.
1423,23377,20220815723,Revisar Prediseño,.
1424,22754,20220815405,Anular TQ,.
1425,22773,20220815413,Revisar Prediseño,JNGAVIRIA.GIS20220815413_NWO
1426,21818,20220814840,Revisión TQ,PSILVA.GIS20220814840_NWO
1427,21819,20220814891,Definir,.
1428,21820,20220814905,Editar Diseño,EDELGADO.GIS20220814905_NWO
1429,22776,20220815499,Revisar Prediseño,.
1430,22777,20220815502,Prediseño en StandBy,.
1431,23378,20220815741,Revisar Prediseño,.
1432,22756,20220815456,Promover en ADMS,DFLOPEZ.GIS20220815456_NWO
1433,21821,20220814913,Prediseño en StandBy,.
1434,21822,20220814921,Revisar Prediseño,.
1435,23057,20220815571,Definir,.
1436,22778,20220815588,Revisar Prediseño,.
1437,23379,20220815758,Definir,.
1438,24059,20220816355,Revisar Prediseño,.
1439,24061,20220816398,Revisión TQ,EDELGADO.GIS20220816398_NWO
1440,24062,20220816411,Revisar Prediseño,.
1441,22758,20220815510,Finalizado,PSILVA.GIS20220815510_NWO
1442,22759,20220815537,Revisar Prediseño,.
1443,21823,20220814931,Revisión TQ,EDELGADO.GIS20220814931_NWO
1444,21824,20220814980,Revisar Prediseño,.
1445,22779,20220815596,Editar Diseño,.
1446,22780,20220815601,Revisar Prediseño,.
1447,23500,20220816096,Finalizado,.
1448,22760,20220815553,Prediseño en StandBy,.
1449,22433,20220814999,Promover en ADMS,JNGAVIRIA.GIS20220814999_WO400494300_PO
1450,22781,20220815634,Revisar Prediseño,.
1451,22782,20220815677,Prediseño en StandBy,.
1452,21793,20220814603,Definir,.
1453,21794,20220814824,Revisión TQ,DAARBELAEZ.GIS20220814824_NWO
1454,22761,20220815561, Enviar a ADMS,CCHAPID.GIS20220815561_WO400461999_PO
1455,22762,20220815618,Finalizado,PSILVA.GIS20220815618_NWO
1456,22435,20220815022,Revisar Prediseño,.
1457,22436,20220815065,Revisar Prediseño,.
1458,22783,20220815685, Enviar a ADMS,DFLOPEZ.GIS20220815685_NWO
1459,22784,20220815707,Revisar Prediseño,.
1460,23501,20220816101,Revisión TQ,JIDROBO.GIS20220816101_NWO
1461,23502,20220816118,Revisión TQ,JNGAVIRIA.GIS20220816118_NWO
1462,22763,20220815626,Revisar Prediseño,.
1463,22764,20220815642,Revisar Prediseño,.
1464,22437,20220815081,Revisar Prediseño,.
1465,23058,20220815715,Revisión TQ,MICARVAJAL.GIS20220815715_NWO
1466,23503,20220816126,Revisar Prediseño,.
1467,23504,20220816169,Revisar Prediseño,.
1468,22765,20220815650,Finalizado,JNGAVIRIA.GIS20220815650_NWO
1469,22766,20220815669,Revisar Prediseño,.
1470,22438,20220815103,Prediseño en StandBy,.
1471,22439,20220815111, Diseño en StandBy,AMVELEZ.GIS20220815111_WODI_PS_028_27_PO
1472,23441,20220815804,Revisar Prediseño,.
1473,23442,20220815812,Revisar Prediseño,.
1474,20643,20220814379,Definir,.
1475,20826,20220814409,Revisar Prediseño,.
1476,22767,20220815693,Promover en ADMS,PSILVA.GIS20220815693_WO400474232_PO
1477,23409,20220815766,Revisar Prediseño,.
1478,22440,20220815121,Prediseño en StandBy,.
1479,23473,20220815839,Promover en ADMS,EDELGADO.GIS20220815839_NWO
1480,22755,20220815448,Revisión TQ,LIPUENTES.GIS20220815448_NWO
1481,23697,20220815936,Revisar Prediseño,.
1482,20827,20220814433,Revisión TQ,EMARIN.GIS20220814433_NWO
1483,20828,20220814468,Revisar Prediseño,.
1484,23410,20220815774,Revisar Prediseño,.
1485,23425,20220815782,Revisar Prediseño,.
1486,22419,20220815146,Promover en ADMS,MICARVAJAL.GIS20220815146_NWO
1487,22420,20220815162,Editar Diseño,PSILVA.GIS20220815162_NWO
1488,22421,20220815200,Revisar Prediseño,.
1489,22757,20220815472, Enviar a ADMS,LIPUENTES.GIS20220815472_NWO
1490,23698,20220815952,Revisar Prediseño,.
1491,20821,20220814255,Definir,.
1492,23411,20220815790,Revisar Prediseño,.
1493,22422,20220815219,Promover en ADMS,DFLOPEZ.GIS20220815219_NWO
1494,22423,20220815227,Revisión TQ,DSEGURA.GIS20220815227_WO400474247_PO
1495,23699,20220815979,Definir,.
1496,24050,20220816215,Promover en ADMS,DAARBELAEZ.GIS20220816215_NWO
1497,23700,20220816061, Diseño en StandBy,LCESPEDES.GIS20220816061_WODI_SF_002_03_PO
1498,23495,20220815928,Promover en ADMS,EDELGADO.GIS20220815928_NWO
1499,23496,20220815944,Revisar Prediseño,.
1500,24371,20220816533,Definir,.
1501,24372,20220816541,Revisar Prediseño,.
1502,21144,20220814451,Revisión TQ,MHHERRERA.GIS20220814451_NWO
1503,17617,20220812333,Revisar Prediseño,LARIOS.GIS20220812333_NWO
1504,21473,20220814492,Revisar Prediseño,.
1505,20665,20220814239,Definir,.
1506,20666,20220814247,Revisar Prediseño,.
1507,23479,20220816088,Definir,.
1508,20672,20220814476,Revisar Prediseño,.
1509,24020,20220816551,Definir,.
1510,21474,20220814506,Promover en ADMS,JGARZONG.GIS20220814506_NWO_PO
1511,21475,20220814530,Prediseño en StandBy,.
1512,20667,20220814271, Enviar a ADMS,AMVELEZ.GIS20220814271_NWO
1513,20668,20220814281,Revisar Prediseño,.
1514,24017,20220816134,Finalizado,AMVELEZ.GIS20220816134_NWO
1515,24033,20220816142,Revisar Prediseño,.
1516,24657,20220816576,Editar Diseño,RDGONZALEZ.GIS20220816576_NWO
1517,16368,20220812309, Diseño en StandBy,LARIOS.GIS20220812309_WO400268772_PO
1518,21476,20220814565, Enviar a ADMS,MICARVAJAL.GIS20220814565_NWO
1519,21477,20220814573,Revisar Prediseño,.
1520,20669,20220814328,Prediseño en StandBy,EDELGADO.GIS20220814328_WODI_PP_014_03_PO
1521,20670,20220814344,Revisar Prediseño,.
1522,24034,20220816150,Revisar Prediseño,.
1523,24035,20220816177,Revisar Prediseño,.
1524,3577,20220801587,Revisar Prediseño,.
1525,23474,20220816010,Definir,.
1526,23475,20220816037,Revisar Prediseño,.
1527,22098,20220814875,Promover en ADMS,JNGAVIRIA.GIS20220814875_NWO
1528,20674,20220814123,Revisar Prediseño,.
1529,20671,20220814352,Promover en ADMS,DFLOPEZ.GIS20220814352_WODI_PP_014_03_PO
1530,23499,20220815995,Revisar Prediseño,.
1531,24036,20220816185,Revisar Prediseño,.
1532,24038,20220816223,Revisar Prediseño,.
1533,21778,20220814591,Definir,.
1534,21779,20220814621,Promover en ADMS,JGARZONG.GIS20220814621_NWO
1535,22099,20220814883,Definir,.
1536,22417,20220814956,Revisar Prediseño,.
1537,23393,20220815731,Revisar Prediseño,.
1538,24039,20220816231,Finalizado,PLOAIZA.GIS20220816231_NWO
1539,21780,20220814638,Prediseño en StandBy,.
1540,21781,20220814646,Revisar Prediseño,.
1541,22418,20220814972,Revisión TQ,AMVELEZ.GIS20220814972_NWO
1542,22441,20220815170, Publicar TQ en Productivo,DFLOPEZ.GIS20220815170_NWO
1543,22113,20220814948,Promover en ADMS,MICARVAJAL.GIS20220814948_WODI_PS_028_27_PO
1544,22114,20220814964,Editar Diseño,AMVELEZ.GIS20220814964_WO400474748_PO
1545,24040,20220816282,Definir,.
1546,21782,20220814654,Revisar Prediseño,.
1547,21783,20220814697, Enviar a ADMS,JGARZONG.GIS20220814697_NWO
1548,22442,20220815189, Diseño en StandBy,DSEGURA.GIS20220815189_NWO
1549,22443,20220815197,Revisar Prediseño,.
1550,22115,20220815014,Promover en ADMS,DSEGURA.GIS20220815014_NWO
1551,22116,20220815030, Rechazar en ADMS,JMPARRA.GIS20220815030_NWO
1552,24041,20220816363,Promover en ADMS,PSILVA.GIS20220816363_WODI_SL_001_01_PO
1553,21784,20220814700,Finalizado,.
1554,21785,20220814719,Finalizado,AMVELEZ.GIS20220814719_NWO
1555,22444,20220815235,Revisar Prediseño,.
1556,22445,20220815251,Revisar Prediseño,.
1557,22117,20220815049, Publicar TQ en Productivo,EDELGADO.GIS20220815049_NWO
1558,22118,20220815057,Promover en ADMS,JIDROBO.GIS20220815057_NWO
1559,24042,20220816381,Revisar Prediseño,.
1560,21786,20220814751,Revisar Prediseño,.
1561,22446,20220815261,Promover en ADMS,DFLOPEZ.GIS20220815261_WO400457706_PO
1562,22119,20220815073,Finalizado,.
1563,22120,20220815091,Revisar Prediseño,.
1564,24043,20220816401,Definir,.
1565,24044,20220816428,Promover en ADMS,JNGAVIRIA.GIS20220816428_NWO
1566,21787,20220814761, Enviar a ADMS,PSILVA.GIS20220814761_NWO
1567,17937,20220812716,Revisión TQ,JMPARRA.GIS20220812716_NWO
1568,21788,20220814778,Definir,.
1569,22447,20220815278,Promover en ADMS,EDELGADO.GIS20220815278_WODI_PP_014_03_PO
1570,22448,20220815286,Revisar Prediseño,.
1571,22121,20220815138,Definir,.
1572,24353,20220816436,Revisión TQ,EDELGADO.GIS20220816436_NWO
1573,21789,20220814786,Definir,.
1574,21790,20220814794,Definir,.
1575,22122,20220815294,Revisión TQ,DFLOPEZ.GIS20220815294_NWO
1576,22123,20220815316,Promover en ADMS,EDELGADO.GIS20220815316_WO400485420_PO
1577,23426,20220816002,Definir,.
1578,23443,20220816029,Revisar Prediseño,.
1579,24019,20220816444,Promover en ADMS,ALSOLANO.GIS20220816444_NWO
1580,24063,20220816452,Revisar Prediseño,.
1581,24045,20220816460,Revisar Prediseño,.
1582,21791,20220814832,Promover en ADMS,PSILVA.GIS20220814832_WO400491105_PO
1583,21792,20220814859,Revisar Prediseño,.
1584,22785,20220815367,Promover en ADMS,EDELGADO.GIS20220815367_WODI_PP_014_03_PO
1585,22786,20220815421,Revisar Prediseño,.
1586,16836,20220811711,Definir,.
1587,22787,20220815480,Revisar Prediseño,.
1588,24037,20220816207,Finalizado,DAARBELAEZ.GIS20220816207_NWO
1589,23477,20220816053,Editar Diseño,PLOAIZA.GIS20220816053_WODI_SF_002_03_PO
1590,23478,20220816071,Revisar Prediseño,.
1591,24046,20220816479,Revisar Prediseño,.
1592,24047,20220816487,Revisar Prediseño,.
1593,22097,20220814867,Promover en ADMS,PSILVA.GIS20220814867_WO400491169_PO
1594,22788,20220815529,Definir,.
1595,21457,20220814484,Finalizado,ALSOLANO.GIS20220814484_NWO
1596,24064,20220816495,Definir,.
1597,21138,20220814360,Revisar Prediseño,.
1598,21139,20220814387, Diseño en StandBy,CCHAPID.GIS20220814387_NWO
1599,22789,20220815545,Definir,.
1600,3244,20220801269,Anular TQ,.
1601,23457,20220815820,Finalizado,.
1602,23489,20220815847,Definir,.
1603,23490,20220815855,Revisar Prediseño,.
1604,20820,20220814220,Editar Prediseño,.
1605,24369,20220816509,Prediseño en StandBy,.
1606,24370,20220816517,Revisar Prediseño,JNGAVIRIA.GIS20220816517_NWO
1607,21140,20220814395,Definir,.
1608,21141,20220814417,Revisión TQ,EMARIN.GIS20220814417_NWO
1609,23505,20220815871,Definir,.
1610,23506,20220815898,Revisar Prediseño,.
1611,23491,20220815863,Promover en ADMS,EDELGADO.GIS20220815863_NWO
1612,24048,20220816525,Definir,.
1613,21142,20220814425,Revisar Prediseño,.
1614,21143,20220814441, Enviar a ADMS,EDELGADO.GIS20220814441_NWO
1615,23497,20220815960,Revisar Prediseño,.
1616,23498,20220815987,Prediseño en StandBy,DAARBELAEZ.GIS20220815987_NWO
1617,23492,20220815881,Definir,.
1618,23493,20220815901,Promover en ADMS,EDELGADO.GIS20220815901_WODI_PS_028_02_PO
1619,23494,20220815911,Revisar Prediseño,.
1620,25362,20220817386,Revisar Prediseño,.
1621,25363,20220817416,Revisar Prediseño,.
1622,24668,20220817157,Definir,.
1623,24669,20220817221,Definir,.
1624,26812,20220818791,Definir,.
1625,26900,20220818811,Revisar Prediseño,.
1626,26901,20220818821,Revisar Prediseño,.
1627,25348,20220817653,Definir,.
1628,18641,20220813135,Revisión TQ,DSEGURA.GIS20220813135_NWO
1629,25349,20220817688,Definir,.
1630,24377,20220816738,Prediseño en StandBy,.
1631,24378,20220816754,Revisar Prediseño,.
1632,24670,20220817246,Definir,.
1633,26625,20220818137,Definir,.
1634,24338,20220816657,Prediseño en StandBy,.
1635,24339,20220816703,Definir,.
1636,25370,20220817696,Definir,.
1637,25371,20220817701,Definir,.
1638,24379,20220816770,Revisión TQ,ALSOLANO.GIS20220816770_WODI_PP_014_03_PO
1639,26819,20220818781,Prediseño en StandBy,.
1640,26723,20220818463,Definir,.
1641,26724,20220818498,Definir,.
1642,24340,20220816721,Prediseño en StandBy,.
1643,24341,20220817041,Prediseño en StandBy,.
1644,25372,20220817726,Definir,.
1645,25937,20220817742,Definir,.
1646,26820,20220818803,Revisar Prediseño,.
1647,26725,20220818501,Definir,.
1648,26785,20220818528,Prediseño en StandBy,.
1649,26801,20220818536,Revisar Prediseño,.
1650,24342,20220817106,Prediseño en StandBy,.
1651,25938,20220817807,Definir,.
1652,25373,20220817823,Definir,.
1653,26593,20220818102,Definir,.
1654,26594,20220818110,Definir,.
1655,26786,20220818544,Definir,.
1656,26787,20220818579,Revisar Prediseño,.
1657,24343,20220817191,Definir,.
1658,24344,20220817262,Definir,.
1659,24345,20220817270,Prediseño en StandBy,.
1660,25939,20220817831,Definir,.
1661,25940,20220817866,Definir,.
1662,26257,20220817920,Revisar Prediseño,.
1663,26821,20220818838,Revisar Prediseño,.
1664,26813,20220818846,Revisar Prediseño,.
1665,26802,20220818587,Finalizado,AGSERVER.GIS20220818587_NWO
1666,26258,20220817939,Revisar Prediseño,.
1667,26814,20220818854,Revisar Prediseño,EDELGADO.GIS20220818854_NWO
1668,26822,20220818862,Prediseño en StandBy,.
1669,26803,20220818595,Editar Prediseño,.
1670,16794,20220812066, Enviar a ADMS,RVANEGASB.GIS20220812066_NWO
1671,26804,20220818609,Definir,.
1672,26805,20220818617,Revisar Prediseño,.
1673,25365,20220817475,Definir,.
1674,25366,20220817548,Definir,.
1675,25374,20220817998,Revisión TQ,MICARVAJAL.GIS20220817998_NWO
1676,26641,20220818145,Revisar Prediseño,.
1677,26642,20220818196,Definir,.
1678,26643,20220818201,Definir,.
1679,26788,20220818625,Revisión TQ,DAARBELAEZ.GIS20220818625_WO400481995_PO
1680,26789,20220818633,Editar Diseño,DAARBELAEZ.GIS20220818633_WODI_PP_014_03_PO
1681,25367,20220817564,Definir,.
1682,25368,20220817572,Revisar Prediseño,.
1683,25369,20220817602,Prediseño en StandBy,.
1684,26652,20220818293,Definir,.
1685,26653,20220818307,Definir,.
1686,26654,20220818315,Revisar Prediseño,.
1687,26644,20220818218,Definir,.
1688,26790,20220818641,Revisar Prediseño,DAARBELAEZ.GIS20220818641_WO400481998_PO
1689,24375,20220816614,Editar Prediseño,.
1690,24374,20220816606,Prediseño en StandBy,.
1691,11270,20220807542,Espera Confirmación ADMS,DAARBELAEZ.GIS20220807542_NWO
1692,26673,20220818323,Revisión TQ,DFLOPEZ.GIS20220818323_WO400482035_PO
1693,26674,20220818331,Revisar Prediseño,.
1694,26645,20220818226,Definir,.
1695,26710,20220818412,Definir,.
1696,26711,20220818439,Promover en ADMS,MICARVAJAL.GIS20220818439_NWO
1697,26806,20220818651,Anular TQ,DTOVAR.GIS20220818651_NWO
1698,26791,20220818668,Finalizado,YDARIZA.GIS20220818668_NWO
1699,26792,20220818676,Revisar Prediseño,.
1700,24376,20220816622,Promover en ADMS,DAARBELAEZ.GIS20220816622_NWO
1701,26689,20220818341,Definir,.
1702,26712,20220818447,Revisar Prediseño,.
1703,26897,20220818684,Revisar Prediseño,.
1704,26793,20220818692,Revisar Prediseño,.
1705,25377,20220816991,Revisar Prediseño,.
1706,25378,20220817025,Definir,.
1707,26690,20220818358,Definir,.
1708,25297,20220816800,Revisar Prediseño,.
1709,25298,20220816819, Enviar a ADMS,JIDROBO.GIS20220816819_NWO
1710,26807,20220818706,Revisar Prediseño,.
1711,25379,20220817051,Prediseño en StandBy,.
1712,26705,20220818366,Definir,.
1713,26706,20220818374,Definir,.
1714,24662,20220816681,Prediseño en StandBy,.
1715,24663,20220816691,Prediseño en StandBy,.
1716,26794,20220818714,Promover en ADMS,DFLOPEZ.GIS20220818714_NWO
1717,26808,20220818722,Revisar Prediseño,.
1718,25380,20220817068,Definir,.
1719,25381,20220817122,Prediseño en StandBy,.
1720,25382,20220817130,Prediseño en StandBy,.
1721,26707,20220818382,Definir,.
1722,26708,20220818390,Definir,.
1723,24664,20220816711,Prediseño en StandBy,.
1724,26809,20220818730, Enviar a ADMS,EMARIN.GIS20220818730_NWO
1725,25383,20220817181,Definir,.
1726,25384,20220817211,Prediseño en StandBy,.
1727,26709,20220818404,Definir,.
1728,26721,20220818420,Editar Prediseño,.
1729,26722,20220818455,Promover en ADMS,EDELGADO.GIS20220818455_NWO
1730,25299,20220816827,Definir,.
1731,15067,20220810705,Revisión TQ,JIDROBO.GIS20220810705_NWO
1732,24665,20220816940,Prediseño en StandBy,.
1733,26810,20220818757,Revisar Prediseño,.
1734,26899,20220818765,Revisar Prediseño,.
1735,27602,20220819354,Revisar Prediseño,.
1736,10353,20220806457, Enviar a ADMS,MICARVAJAL.GIS20220806457_NWO
1737,26817,20220818552,Revisar Prediseño,.
1738,26818,20220818560,Revisar Prediseño,.
1739,24666,20220817076,Definir,.
1740,24667,20220817149,Prediseño en StandBy,.
1741,26811,20220818773,Revisar Prediseño,.
1742,25320,20220817254,Definir,.
1743,25321,20220817289,Prediseño en StandBy,.
1744,25413,20220817297,Prediseño en StandBy,.
1745,25436,20220817521,Prediseño en StandBy,.
1746,24337,20220816290,Editar Prediseño,.
1747,25438,20220817610,Revisar Prediseño,.
1748,25955,20220817815,Definir,.
1749,25956,20220817841,Definir,.
1750,25966,20220818056,Definir,.
1751,25656,20220818064,Revisar Prediseño,.
1752,25657,20220818072,Revisar Prediseño,.
1753,25617,20220817408,Revisión TQ,MICARVAJAL.GIS20220817408_NWO
1754,25437,20220817580,Definir,.
1755,25967,20220818080,Revisión TQ,DFLOPEZ.GIS20220818080_NWO
1756,25957,20220817858,Definir,.
1757,26609,20220818129,Definir,.
1758,25313,20220816851,Revisar Prediseño,.
1759,25314,20220816861,Prediseño en StandBy,DFLOPEZ.GIS20220816861_NWO
1760,25633,20220817432,Revisión TQ,MICARVAJAL.GIS20220817432_NWO
1761,25634,20220817440,Revisar Prediseño,.
1762,25635,20220817467,Reasignar TQ,.
1763,24658,20220816584,Revisar Prediseño,.
1764,24659,20220816592,Definir,.
1765,26657,20220818153,Definir,.
1766,26658,20220818161,Definir,.
1767,25315,20220816878,Definir,.
1768,25316,20220816916,Prediseño en StandBy,.
1769,25636,20220817531,Definir,.
1770,24660,20220816630,Revisar Prediseño,.
1771,24661,20220816649,Revisar Prediseño,.
1772,26659,20220818171,Definir,.
1773,26660,20220818188,Definir,.
1774,25317,20220816924,Definir,.
1775,25318,20220816932,Revisar Prediseño,.
1776,25649,20220817556,Definir,.
1777,26753,20220818481,Finalizado,JNGAVIRIA.GIS20220818481_NWO
1778,20563,20220813968,Revisar Prediseño,.
1779,24977,20220816762,Revisar Prediseño,.
1780,26646,20220818234,Revisión TQ,EDELGADO.GIS20220818234_NWO
1781,26737,20220818471,Editar Diseño,AORTIZJ.GIS20220818471_NWO
1782,26769,20220818511,Revisar Prediseño,.
1783,25319,20220817017,Prediseño en StandBy,.
1784,25409,20220817114,Prediseño en StandBy,.
1785,26647,20220818242,Revisar Prediseño,.
1786,26648,20220818250,Definir,.
1787,25393,20220817033,Prediseño en StandBy,.
1788,21137,20220814336, Enviar a ADMS,CAPEREZS.GIS20220814336_WO400490659_PO
1789,7062,20220805159,Confirmar al ADMS,EDELGADO.GIS20220805159_WODI_RE_013_01_PO
1790,25345,20220816959,Prediseño en StandBy,.
1791,25346,20220817084,Definir,.
1792,26815,20220818870,Revisar Prediseño,.
1793,25394,20220817092,Definir,.
1794,26577,20220818099,Promover en ADMS,DAARBELAEZ.GIS20220818099_NWO
1795,26902,20220818900,Definir,.
1796,26903,20220818919,Prediseño en StandBy,.
1797,26649,20220818269,Definir,.
1798,25410,20220817165,Definir,.
1799,25411,20220817173,Prediseño en StandBy,.
1800,25650,20220817981,Revisión TQ,MICARVAJAL.GIS20220817981_NWO
1801,26904,20220818927,Definir,.
1802,26650,20220818277,Definir,.
1803,26651,20220818285,Definir,.
1804,24373,20220816568,Revisar Prediseño,.
1805,25414,20220817971,Revisar Prediseño,.
1806,26816,20220818889,Revisión TQ,JNGAVIRIA.GIS20220818889_WO400482004_PO
1807,25329,20220816886,Prediseño en StandBy,.
1808,25330,20220816894,Revisar Prediseño,.
1809,27218,20220818943,Definir,.
1810,26906,20220818951,Revisar Prediseño,.
1811,27217,20220818897,Definir,.
1812,26905,20220818935,Definir,.
1813,3864,20220802338, Publicar TQ en Productivo,AMVELEZ.GIS20220802338_NWO
1814,26907,20220818961,Definir,.
1815,26908,20220818978,Editar Diseño,OIZQUIERDO.GIS20220818978_NWO
1816,24354,20220816673,Definir,.
1817,24355,20220816746,Prediseño en StandBy,.
1818,24362,20220817319,Definir,.
1819,24363,20220817327,Definir,.
1820,25958,20220817874,Definir,.
1821,25959,20220817882,Definir,.
1822,24356,20220816789,Revisión TQ,AORTIZJ.GIS20220816789_NWO
1823,25425,20220817335,Revisar Prediseño,.
1824,25426,20220817343,Revisar Prediseño,.
1825,25439,20220817629,Definir,.
1826,25440,20220817637,Definir,.
1827,25960,20220817890,Definir,.
1828,24357,20220816797,Definir,.
1829,24358,20220816835, Enviar a ADMS,JIDROBO.GIS20220816835_WO400472430_PO
1830,25427,20220817351,Definir,.
1831,25428,20220817361,Revisar Prediseño,.
1832,25385,20220817645,Definir,.
1833,25386,20220817661,Definir,.
1834,25961,20220817904,Definir,.
1835,25962,20220817912,Definir,.
1836,25392,20220817777,Revisar Prediseño,.
1837,25963,20220817947,Revisar Prediseño,.
1838,24359,20220816843,Definir,.
1839,24360,20220816908,Prediseño en StandBy,.
1840,25331,20220816967,Prediseño en StandBy,.
1841,25429,20220817378,Definir,.
1842,25430,20220817394,Revisar Prediseño,.
1843,25387,20220817671,Definir,.
1844,25388,20220817718,Definir,.
1845,25964,20220817955,Revisar Prediseño,.
1846,25965,20220817963,Revisar Prediseño,.
1847,25332,20220816983,Prediseño en StandBy,.
1848,25431,20220817459,Definir,.
1849,25389,20220817734,Definir,.
1850,25390,20220817750,Definir,.
1851,25651,20220818005,Revisar Prediseño,.
1852,25652,20220818013,Revisar Prediseño,.
1853,24021,20220816665,Prediseño en StandBy,.
